complaint_id,original_id,complaint_text,category,department,status,customer_id,date_received,date_resolved,created_at,complaint_text_clean,resolution_time_hours
1985,1985,I have been waiting since last month for this issue to be fixed.,Service Delay,Operations,Resolved,CUST2059,2025-12-22 16:59:00,2025-12-30 09:58:34,2026-07-23 20:15:32,waiting since last month issue fixed,184.99277777777777
1986,1986,The staff at the counter was extremely rude to me today.,Staff Behavior,Customer Support,Resolved,CUST8296,2025-06-12 08:23:00,2025-06-16 04:13:24,2026-07-23 20:15:32,staff counter extremely rude today,91.84
1987,1987,I want to thank the team for resolving my issue so quickly.,Appreciation,Customer Support,In Progress,CUST5257,2025-06-12 12:14:00,,2026-07-23 20:15:32,want thank team resolving issue quickly,
1988,1988,I was treated very disrespectfully by the customer support agent.,Staff Behavior,Customer Support,Resolved,CUST4206,2025-04-19 10:41:00,2025-04-22 09:47:19,2026-07-23 20:15:32,treated disrespectfully customer support agent,71.10527777777777
1989,1989,An official demanded a bribe before processing my documents.,Corruption/Bribery,Administration,Open,CUST2513,2025-06-25 19:14:00,,2026-07-23 20:15:32,official demanded bribe processing documents,
1990,1990,The new infrastructure upgrade has improved things significantly.,Infrastructure,Maintenance,Closed,CUST5803,2025-01-03 06:33:00,2025-01-08 13:46:31,2026-07-23 20:15:32,new infrastructure upgrade improved things significantly,127.22527777777778
1991,1991,Why is the late fee applied when I paid on time?,,Billing,Resolved,CUST2094,2025-05-06 10:14:00,2025-05-07 21:38:03,2026-07-23 20:15:32,late fee applied paid time,35.40083333333333
1992,1992,It has been three weeks and my complaint is still not resolved.,Service Delay,Operations,Closed,CUST3882,2025-08-19 18:41:00,2025-08-23 07:30:16,2026-07-23 20:15:32,three weeks complaint still resolved,84.82111111111111
1993,1993,I have been waiting since last month for this issue to be fixed.,Service Delay,Operations,Open,CUST2262,2025-12-06 12:15:00,,2026-07-23 20:15:32,waiting since last month issue fixed,
1994,1994,I was overcharged on my last bill and no one is responding.,Billing Issue,Billing,Resolved,CUST7044,2025-04-26 12:11:00,2025-04-28 00:31:53,2026-07-23 20:15:32,overcharged last bill one responding,36.348055555555554
1995,1995,No safety measures are in place despite previous warnings.,,Security,Closed,CUST3814,2025-07-06 12:15:00,2025-07-10 22:43:36,2026-07-23 20:15:32,safety measures place despite previous warnings,106.47666666666667
1996,1996,Thank you for quickly fixing the safety issue I reported earlier.,Safety Concern,Security,Closed,CUST3736,2025-10-17 11:32:00,2025-10-20 10:35:18,2026-07-23 20:15:32,thank quickly fixing safety issue reported earlier,71.055
1997,1997,My bill amount doubled this month without any explanation.,Billing Issue,Billing,Resolved,CUST5575,2025-10-08 17:55:00,2025-10-11 20:34:21,2026-07-23 20:15:32,bill amount doubled month without explanation,74.65583333333333
1998,1998,Very unprofessional behavior from the officer on duty.,Staff Behavior,Customer Support,In Progress,CUST1692,2025-03-04 08:45:00,,2026-07-23 20:15:32,unprofessional behavior officer duty,
1999,1999,Why is the late fee applied when I paid on time?,Billing Issue,Billing,Resolved,CUST7471,2025-03-10 05:29:00,2025-03-11 17:58:31,2026-07-23 20:15:32,late fee applied paid time,36.49194444444444
2000,2000,Very unprofessional behavior from the officer on duty.,Staff Behavior,Customer Support,Closed,CUST7638,2025-11-15 13:41:00,2025-11-17 05:42:54,2026-07-23 20:15:32,unprofessional behavior officer duty,40.031666666666666
2001,2001,Thank you for quickly fixing the safety issue I reported earlier.,,Security,Closed,CUST1596,2025-12-06 14:32:00,2025-12-10 09:17:57,2026-07-23 20:15:32,thank quickly fixing safety issue reported earlier,90.76583333333333
2002,2002,The online payment portal charged me twice for the same bill.,Billing Issue,Billing,Open,CUST7268,2025-12-27 13:19:00,,2026-07-23 20:15:32,online payment portal charged twice bill,
2003,2003,The response time for service requests is unacceptably slow.,,Operations,Closed,CUST3411,2025-01-16 06:12:00,2025-01-23 00:45:47,2026-07-23 20:15:32,response time service requests unacceptably slow,162.56305555555556
2004,2004,The staff member was polite and handled my issue very well.,,Customer Support,Resolved,CUST5005,2025-09-24 05:08:00,2025-09-24 17:06:39,2026-07-23 20:15:32,staff member polite handled issue well,11.9775
2005,2005,My bill amount doubled this month without any explanation.,Billing Issue,Billing,Resolved,CUST7087,2025-11-09 17:31:00,2025-11-13 02:37:51,2026-07-23 20:15:32,bill amount doubled month without explanation,81.11416666666666
2006,2006,An official demanded a bribe before processing my documents.,Corruption/Bribery,Administration,Closed,CUST2659,2025-03-02 08:15:00,2025-03-08 11:31:09,2026-07-23 20:15:32,official demanded bribe processing documents,147.26916666666668
2007,2007,It has been three weeks and my complaint is still not resolved.,Service Delay,Operations,Closed,CUST5816,2025-05-13 09:56:00,2025-05-17 13:34:11,2026-07-23 20:15:32,three weeks complaint still resolved,99.63638888888889
2008,2008,Staff keep telling me to wait but nothing happens.,Service Delay,Operations,Closed,CUST2110,2025-07-02 06:59:00,2025-07-06 03:37:52,2026-07-23 20:15:32,staff keep telling wait nothing happens,92.64777777777778
2009,2009,No technician has visited despite multiple requests.,,Operations,Open,CUST5417,2025-05-17 14:10:00,,2026-07-23 20:15:32,technician visited despite multiple requests,
2010,2010,The online payment portal charged me twice for the same bill.,Billing Issue,Billing,Open,CUST8541,2025-04-17 10:23:00,,2026-07-23 20:15:32,online payment portal charged twice bill,
2011,2011,The response time for service requests is unacceptably slow.,,Operations,Resolved,CUST8182,2025-05-02 09:51:00,2025-05-08 01:39:59,2026-07-23 20:15:32,response time service requests unacceptably slow,135.8163888888889
2012,2012,Security personnel are not checking IDs properly at the gate.,Safety Concern,Security,Closed,CUST9289,2025-09-02 11:42:00,2025-09-05 13:29:58,2026-07-23 20:15:32,security personnel checking ids properly gate,73.79944444444445
2013,2013,My bill amount doubled this month without any explanation.,Billing Issue,Billing,Closed,CUST5376,2025-12-13 16:21:00,2025-12-16 16:29:14,2026-07-23 20:15:32,bill amount doubled month without explanation,72.13722222222222
2014,2014,My bill amount doubled this month without any explanation.,,Billing,Resolved,CUST5962,2025-02-13 08:17:00,2025-02-14 18:14:56,2026-07-23 20:15:32,bill amount doubled month without explanation,33.965555555555554
2015,2015,My bill amount doubled this month without any explanation.,Billing Issue,Billing,Resolved,CUST3484,2025-04-19 15:12:00,2025-04-22 05:45:07,2026-07-23 20:15:32,bill amount doubled month without explanation,62.551944444444445
2016,2016,The staff member was polite and handled my issue very well.,,Customer Support,Closed,CUST1613,2025-04-07 13:00:00,2025-04-10 07:56:37,2026-07-23 20:15:32,staff member polite handled issue well,66.94361111111111
2017,2017,I have been waiting since last month for this issue to be fixed.,,Operations,Closed,CUST9085,2025-09-08 07:29:00,2025-09-14 15:34:43,2026-07-23 20:15:32,waiting since last month issue fixed,152.09527777777777
2018,2018,Why is the late fee applied when I paid on time?,Billing Issue,Billing,Closed,CUST8682,2025-10-11 02:39:00,2025-10-13 04:31:58,2026-07-23 20:15:32,late fee applied paid time,49.882777777777775
2019,2019,"The new online system has made things much easier, well done.",Appreciation,Customer Support,Closed,CUST6349,2025-07-18 16:56:00,2025-07-20 05:22:25,2026-07-23 20:15:32,new online system made things much easier well done,36.44027777777778
2020,2020,The staff member was polite and handled my issue very well.,Staff Behavior,Customer Support,Resolved,CUST4706,2025-07-09 09:51:00,2025-07-12 04:14:33,2026-07-23 20:15:32,staff member polite handled issue well,66.3925
2021,2021,Security personnel are not checking IDs properly at the gate.,Safety Concern,Security,In Progress,CUST7630,2025-07-11 21:32:00,,2026-07-23 20:15:32,security personnel checking ids properly gate,
2022,2022,The online payment portal charged me twice for the same bill.,,Billing,Open,CUST4663,2025-05-28 15:16:00,,2026-07-23 20:15:32,online payment portal charged twice bill,
2023,2023,I was asked to pay extra money to get my work done faster.,Corruption/Bribery,Administration,Closed,CUST9883,2025-11-08 19:29:00,2025-11-14 21:37:55,2026-07-23 20:15:32,asked pay extra money get work done faster,146.1486111111111
2024,2024,Very unprofessional behavior from the officer on duty.,,Customer Support,In Progress,CUST3661,2025-09-14 10:36:00,,2026-07-23 20:15:32,unprofessional behavior officer duty,
2025,2025,The road near the facility is damaged and causing accidents.,Infrastructure,Maintenance,Resolved,CUST7786,2025-09-02 14:27:00,2025-09-07 00:40:08,2026-07-23 20:15:32,road near facility damaged causing accidents,106.21888888888888
2026,2026,The staff at the counter was extremely rude to me today.,Staff Behavior,Customer Support,In Progress,CUST9058,2025-05-12 17:07:00,,2026-07-23 20:15:32,staff counter extremely rude today,
2027,2027,"Great job by the support team, issue resolved within a day.",,Customer Support,Closed,CUST3701,2025-07-13 20:27:00,2025-07-15 07:27:36,2026-07-23 20:15:32,great job support team issue resolved within day,35.01
2028,2028,Staff keep telling me to wait but nothing happens.,,Operations,Open,CUST1139,2025-05-13 18:54:00,,2026-07-23 20:15:32,staff keep telling wait nothing happens,
2029,2029,Why is the late fee applied when I paid on time?,Billing Issue,Billing,Closed,CUST3488,2025-07-03 15:59:00,2025-07-04 21:29:59,2026-07-23 20:15:32,late fee applied paid time,29.51638888888889
2030,2030,I want to thank the team for resolving my issue so quickly.,Appreciation,Customer Support,In Progress,CUST6853,2025-07-02 21:08:00,,2026-07-23 20:15:32,want thank team resolving issue quickly,
2031,2031,The road near the facility is damaged and causing accidents.,Infrastructure,Maintenance,Open,CUST2349,2025-01-10 01:21:00,,2026-07-23 20:15:32,road near facility damaged causing accidents,
2032,2032,I want to thank the team for resolving my issue so quickly.,Appreciation,Customer Support,In Progress,CUST9034,2025-10-07 15:50:00,,2026-07-23 20:15:32,want thank team resolving issue quickly,
2033,2033,The online payment portal charged me twice for the same bill.,Billing Issue,Billing,Open,CUST3271,2025-05-27 15:33:00,,2026-07-23 20:15:32,online payment portal charged twice bill,
2034,2034,The online payment portal charged me twice for the same bill.,Billing Issue,Billing,Closed,CUST9133,2025-10-06 14:41:00,2025-10-07 19:50:54,2026-07-23 20:15:32,online payment portal charged twice bill,29.165
2035,2035,The equipment at the site is old and frequently malfunctions.,Infrastructure,Maintenance,Closed,CUST8413,2025-01-28 22:21:00,2025-02-02 15:17:03,2026-07-23 20:15:32,equipment site old frequently malfunctions,112.93416666666667
2036,2036,Staff keep telling me to wait but nothing happens.,Service Delay,Operations,Closed,CUST4852,2025-05-21 07:45:00,2025-05-23 18:20:24,2026-07-23 20:15:32,staff keep telling wait nothing happens,58.59
2037,2037,I witnessed a near-accident due to lack of proper signage.,Safety Concern,Security,Resolved,CUST1602,2025-08-07 12:15:00,2025-08-10 00:43:25,2026-07-23 20:15:32,witnessed near accident due lack proper signage,60.47361111111111
2038,2038,The online payment portal charged me twice for the same bill.,,Billing,Closed,CUST2203,2025-11-05 17:06:00,2025-11-06 17:04:24,2026-07-23 20:15:32,online payment portal charged twice bill,23.973333333333333
2039,2039,The response time for service requests is unacceptably slow.,Service Delay,Operations,Closed,CUST3008,2025-08-19 19:15:00,2025-08-23 20:45:54,2026-07-23 20:15:32,response time service requests unacceptably slow,97.515
2040,2040,"The new online system has made things much easier, well done.",,Customer Support,Resolved,CUST3564,2025-12-07 19:57:00,2025-12-08 08:51:53,2026-07-23 20:15:32,new online system made things much easier well done,12.914722222222222
2041,2041,The response time for service requests is unacceptably slow.,,Operations,Closed,CUST4056,2025-02-02 07:53:00,2025-02-05 03:18:14,2026-07-23 20:15:32,response time service requests unacceptably slow,67.42055555555555
2042,2042,Security personnel are not checking IDs properly at the gate.,,Security,Closed,CUST3177,2025-08-13 21:50:00,2025-08-18 02:34:31,2026-07-23 20:15:32,security personnel checking ids properly gate,100.74194444444444
2043,2043,Security personnel are not checking IDs properly at the gate.,,Security,Closed,CUST3689,2025-08-25 12:36:00,2025-08-26 19:14:05,2026-07-23 20:15:32,security personnel checking ids properly gate,30.634722222222223
2044,2044,"Great job by the support team, issue resolved within a day.",,Customer Support,Open,UNKNOWN,2025-02-11 12:09:00,,2026-07-23 20:15:32,great job support team issue resolved within day,
2045,2045,The equipment at the site is old and frequently malfunctions.,Infrastructure,Maintenance,Resolved,CUST6910,2025-11-24 14:11:00,2025-12-02 22:58:25,2026-07-23 20:15:32,equipment site old frequently malfunctions,200.7902777777778
2046,2046,The new infrastructure upgrade has improved things significantly.,Infrastructure,Maintenance,Resolved,CUST9209,2025-06-01 16:06:00,2025-06-11 13:26:01,2026-07-23 20:15:32,new infrastructure upgrade improved things significantly,237.3336111111111
2047,2047,My bill amount doubled this month without any explanation.,Billing Issue,Billing,Closed,CUST9697,2025-05-22 18:54:00,2025-05-26 00:06:11,2026-07-23 20:15:32,bill amount doubled month without explanation,77.20305555555555
2048,2048,Staff keep telling me to wait but nothing happens.,Service Delay,Operations,Resolved,CUST1645,2025-12-20 16:59:00,2025-12-23 19:26:07,2026-07-23 20:15:32,staff keep telling wait nothing happens,74.45194444444445
2049,2049,The staff member was polite and handled my issue very well.,,Customer Support,Resolved,CUST1293,2025-07-18 11:48:00,2025-07-23 14:07:26,2026-07-23 20:15:32,staff member polite handled issue well,122.32388888888889
2050,2050,It has been three weeks and my complaint is still not resolved.,Service Delay,Operations,Resolved,CUST4783,2025-07-14 18:59:00,2025-07-22 01:29:35,2026-07-23 20:15:32,three weeks complaint still resolved,174.50972222222222
2051,2051,"Excellent service today, very satisfied with the response.",,Customer Support,Closed,CUST4759,2025-06-10 10:57:00,2025-06-11 00:19:46,2026-07-23 20:15:32,excellent service today satisfied response,13.379444444444445
2052,2052,The new infrastructure upgrade has improved things significantly.,,Maintenance,Resolved,CUST8360,2025-04-09 09:00:00,2025-04-15 22:40:54,2026-07-23 20:15:32,new infrastructure upgrade improved things significantly,157.68166666666667
2053,2053,It has been three weeks and my complaint is still not resolved.,Service Delay,Operations,Closed,CUST9954,2025-06-03 11:51:00,2025-06-06 09:08:06,2026-07-23 20:15:32,three weeks complaint still resolved,69.285
2054,2054,I want to thank the team for resolving my issue so quickly.,Appreciation,Customer Support,Closed,CUST1838,2025-07-24 17:50:00,2025-07-25 21:13:02,2026-07-23 20:15:32,want thank team resolving issue quickly,27.38388888888889
2055,2055,The staff member was polite and handled my issue very well.,,Customer Support,In Progress,CUST4847,2025-04-22 13:35:00,,2026-07-23 20:15:32,staff member polite handled issue well,
2056,2056,"Great job by the support team, issue resolved within a day.",,Customer Support,Resolved,CUST8036,2025-07-11 10:11:00,2025-07-12 04:42:28,2026-07-23 20:15:32,great job support team issue resolved within day,18.524444444444445
2057,2057,My bill amount doubled this month without any explanation.,Billing Issue,Billing,Open,CUST5230,2025-12-01 12:06:00,,2026-07-23 20:15:32,bill amount doubled month without explanation,
2058,2058,"There is a billing error, I already paid but it still shows unpaid.",,Billing,Closed,CUST3685,2025-08-14 10:10:00,2025-08-15 07:53:42,2026-07-23 20:15:32,billing error already paid still shows unpaid,21.72833333333333
2059,2059,The response time for service requests is unacceptably slow.,,Operations,Resolved,CUST3548,2025-05-18 08:44:00,2025-05-27 08:07:21,2026-07-23 20:15:32,response time service requests unacceptably slow,215.38916666666665
2060,2060,I was asked to pay extra money to get my work done faster.,Corruption/Bribery,Administration,Closed,CUST5424,2025-12-03 08:49:00,2025-12-11 21:29:54,2026-07-23 20:15:32,asked pay extra money get work done faster,204.68166666666667
2061,2061,I want to thank the team for resolving my issue so quickly.,Appreciation,Customer Support,Resolved,CUST9758,2025-09-11 10:07:00,2025-09-12 11:07:54,2026-07-23 20:15:32,want thank team resolving issue quickly,25.015
2062,2062,The staff at the counter was extremely rude to me today.,Staff Behavior,Customer Support,Closed,CUST2507,2025-07-20 15:17:00,2025-07-24 06:56:07,2026-07-23 20:15:32,staff counter extremely rude today,87.65194444444444
2063,2063,I have been waiting since last month for this issue to be fixed.,Service Delay,Operations,Closed,CUST2415,2025-10-18 17:16:00,2025-10-24 02:51:27,2026-07-23 20:15:32,waiting since last month issue fixed,129.59083333333334
2064,2064,"Excellent service today, very satisfied with the response.",Appreciation,Customer Support,Closed,CUST8842,2025-03-06 13:33:00,2025-03-07 20:34:54,2026-07-23 20:15:32,excellent service today satisfied response,31.031666666666666
2065,2065,"The new online system has made things much easier, well done.",Appreciation,Customer Support,Closed,CUST9395,2025-01-28 11:24:00,2025-01-29 14:10:18,2026-07-23 20:15:32,new online system made things much easier well done,26.77166666666667
2066,2066,Security personnel are not checking IDs properly at the gate.,Safety Concern,Security,Resolved,CUST2096,2025-04-07 10:39:00,2025-04-11 00:13:56,2026-07-23 20:15:32,security personnel checking ids properly gate,85.58222222222223
2067,2067,"Excellent service today, very satisfied with the response.",Appreciation,Customer Support,Resolved,CUST6279,2025-10-25 14:31:00,2025-10-26 15:24:46,2026-07-23 20:15:32,excellent service today satisfied response,24.89611111111111
2068,2068,There is a major leakage that has not been fixed for weeks.,Infrastructure,Maintenance,In Progress,CUST1280,2025-11-02 12:28:00,,2026-07-23 20:15:32,major leakage fixed weeks,
2069,2069,"The new online system has made things much easier, well done.",Appreciation,Customer Support,Closed,CUST8593,2025-08-14 08:47:00,2025-08-15 10:12:46,2026-07-23 20:15:32,new online system made things much easier well done,25.429444444444446
2070,2070,I was overcharged on my last bill and no one is responding.,,Billing,Open,CUST9099,2025-08-18 15:49:00,,2026-07-23 20:15:32,overcharged last bill one responding,
2071,2071,The staff member was polite and handled my issue very well.,,Customer Support,Resolved,CUST6194,2025-09-11 05:07:00,2025-09-13 09:32:55,2026-07-23 20:15:32,staff member polite handled issue well,52.43194444444445
2072,2072,Staff keep telling me to wait but nothing happens.,,Operations,Closed,CUST5918,2025-10-10 14:02:00,2025-10-13 16:20:28,2026-07-23 20:15:32,staff keep telling wait nothing happens,74.30777777777777
2073,2073,There is a major leakage that has not been fixed for weeks.,,Maintenance,Closed,CUST7750,2025-08-27 09:24:00,2025-09-04 23:35:54,2026-07-23 20:15:32,major leakage fixed weeks,206.19833333333332
2074,2074,"The new online system has made things much easier, well done.",,Customer Support,In Progress,CUST5671,2025-02-10 13:47:00,,2026-07-23 20:15:32,new online system made things much easier well done,
2075,2075,It has been three weeks and my complaint is still not resolved.,,Operations,Resolved,CUST2857,2025-11-17 10:38:00,2025-11-22 07:27:59,2026-07-23 20:15:32,three weeks complaint still resolved,116.83305555555556
2076,2076,"There is a billing error, I already paid but it still shows unpaid.",Billing Issue,Billing,Open,CUST2291,2025-09-11 10:56:00,,2026-07-23 20:15:32,billing error already paid still shows unpaid,
2077,2077,The response time for service requests is unacceptably slow.,Service Delay,Operations,Closed,CUST2305,2025-05-25 06:35:00,2025-05-31 04:12:53,2026-07-23 20:15:32,response time service requests unacceptably slow,141.6313888888889
2078,2078,Thank you for quickly fixing the safety issue I reported earlier.,Safety Concern,Security,Resolved,CUST5874,2025-12-28 06:44:00,2025-12-31 09:50:36,2026-07-23 20:15:32,thank quickly fixing safety issue reported earlier,75.11
2079,2079,Why is the late fee applied when I paid on time?,Billing Issue,Billing,Closed,CUST6460,2025-09-02 09:19:00,2025-09-05 21:33:36,2026-07-23 20:15:32,late fee applied paid time,84.24333333333334
2080,2080,It has been three weeks and my complaint is still not resolved.,Service Delay,Operations,Open,CUST1696,2025-03-04 14:37:00,,2026-07-23 20:15:32,three weeks complaint still resolved,
2081,2081,The employee refused to help and was arguing instead of assisting.,Staff Behavior,Customer Support,In Progress,CUST5056,2025-06-04 09:16:00,,2026-07-23 20:15:32,employee refused help arguing instead assisting,
2082,2082,My bill amount doubled this month without any explanation.,Billing Issue,Billing,Closed,CUST1275,2025-03-19 14:44:00,2025-03-22 11:31:15,2026-07-23 20:15:32,bill amount doubled month without explanation,68.7875
2083,2083,I was treated very disrespectfully by the customer support agent.,,Customer Support,Closed,CUST7683,2025-03-27 17:55:00,2025-03-30 04:20:53,2026-07-23 20:15:32,treated disrespectfully customer support agent,58.43138888888889
2084,2084,The online payment portal charged me twice for the same bill.,Billing Issue,Billing,Closed,CUST9071,2025-11-19 12:50:00,2025-11-20 12:07:11,2026-07-23 20:15:32,online payment portal charged twice bill,23.28638888888889
2085,2085,The staff at the counter was extremely rude to me today.,Staff Behavior,Customer Support,Resolved,CUST5795,2025-06-20 16:42:00,2025-06-22 00:27:46,2026-07-23 20:15:32,staff counter extremely rude today,31.762777777777778
2086,2086,I have been waiting since last month for this issue to be fixed.,,Operations,Resolved,CUST3042,2025-12-14 10:58:00,2025-12-16 10:02:16,2026-07-23 20:15:32,waiting since last month issue fixed,47.07111111111111
2087,2087,The equipment at the site is old and frequently malfunctions.,Infrastructure,Maintenance,Closed,CUST4132,2025-08-16 17:00:00,2025-08-16 18:00:00,2026-07-23 20:15:32,equipment site old frequently malfunctions,1.0
2088,2088,No safety measures are in place despite previous warnings.,Safety Concern,Security,Resolved,CUST5076,2025-07-27 09:41:00,2025-08-01 22:53:33,2026-07-23 20:15:32,safety measures place despite previous warnings,133.20916666666668
2089,2089,I was overcharged on my last bill and no one is responding.,,Billing,Open,CUST7467,2025-04-08 17:47:00,,2026-07-23 20:15:32,overcharged last bill one responding,
2090,2090,My bill amount doubled this month without any explanation.,,Billing,Open,CUST2814,2025-05-04 11:36:00,,2026-07-23 20:15:32,bill amount doubled month without explanation,
2091,2091,I was asked to pay extra money to get my work done faster.,,Administration,Resolved,CUST3019,2025-06-11 12:13:00,2025-06-16 14:25:37,2026-07-23 20:15:32,asked pay extra money get work done faster,122.21027777777778
2092,2092,An official demanded a bribe before processing my documents.,,Administration,Resolved,CUST4302,2025-12-13 10:42:00,2025-12-20 04:07:31,2026-07-23 20:15:32,official demanded bribe processing documents,161.42527777777778
2093,2093,I was asked to pay extra money to get my work done faster.,Corruption/Bribery,Administration,Closed,CUST4977,2025-04-12 13:12:00,2025-04-19 22:09:11,2026-07-23 20:15:32,asked pay extra money get work done faster,176.95305555555555
2094,2094,The employee refused to help and was arguing instead of assisting.,,Customer Support,Resolved,CUST1976,2025-06-09 05:00:00,2025-06-09 06:00:00,2026-07-23 20:15:32,employee refused help arguing instead assisting,1.0
2095,2095,Thank you for quickly fixing the safety issue I reported earlier.,,Security,Closed,CUST5576,2025-05-14 08:07:00,2025-05-17 02:25:11,2026-07-23 20:15:32,thank quickly fixing safety issue reported earlier,66.30305555555556
2096,2096,I was overcharged on my last bill and no one is responding.,Billing Issue,Billing,Open,CUST5967,2025-07-25 14:33:00,,2026-07-23 20:15:32,overcharged last bill one responding,
2097,2097,Poor maintenance of the facility is causing repeated problems.,Infrastructure,Maintenance,Closed,CUST5417,2025-04-28 21:17:00,2025-05-12 23:09:38,2026-07-23 20:15:32,poor maintenance facility causing repeated problems,337.8772222222222
2098,2098,My bill amount doubled this month without any explanation.,Billing Issue,Billing,Closed,CUST7300,2025-06-05 07:01:00,2025-06-07 16:35:56,2026-07-23 20:15:32,bill amount doubled month without explanation,57.58222222222222
2099,2099,The online payment portal charged me twice for the same bill.,Billing Issue,Billing,In Progress,CUST5174,2025-07-05 11:07:00,,2026-07-23 20:15:32,online payment portal charged twice bill,
2100,2100,The equipment at the site is old and frequently malfunctions.,Infrastructure,Maintenance,In Progress,CUST2031,2025-11-17 08:51:00,,2026-07-23 20:15:32,equipment site old frequently malfunctions,
2101,2101,The staff at the counter was extremely rude to me today.,Staff Behavior,Customer Support,Closed,CUST9682,2025-04-10 14:16:00,2025-04-13 19:26:44,2026-07-23 20:15:32,staff counter extremely rude today,77.17888888888889
2102,2102,"Great job by the support team, issue resolved within a day.",,Customer Support,Closed,CUST7876,2025-12-01 07:09:00,2025-12-02 11:49:45,2026-07-23 20:15:32,great job support team issue resolved within day,28.679166666666667
2103,2103,The staff at the counter was extremely rude to me today.,Staff Behavior,Customer Support,Closed,CUST7960,2025-07-06 11:06:00,2025-07-06 20:09:48,2026-07-23 20:15:32,staff counter extremely rude today,9.063333333333333
2104,2104,The response time for service requests is unacceptably slow.,Service Delay,Operations,Closed,CUST6847,2025-07-21 17:25:00,2025-07-29 00:19:14,2026-07-23 20:15:32,response time service requests unacceptably slow,174.9038888888889
2105,2105,Why is the late fee applied when I paid on time?,,Billing,Open,CUST8723,2025-08-08 16:20:00,,2026-07-23 20:15:32,late fee applied paid time,
2106,2106,Thank you for quickly fixing the safety issue I reported earlier.,,Security,Closed,CUST2249,2025-05-08 14:27:00,2025-05-10 07:04:11,2026-07-23 20:15:32,thank quickly fixing safety issue reported earlier,40.61972222222222
2107,2107,My bill amount doubled this month without any explanation.,Billing Issue,Billing,In Progress,CUST2189,2025-04-28 08:02:00,,2026-07-23 20:15:32,bill amount doubled month without explanation,
2108,2108,The online payment portal charged me twice for the same bill.,,Billing,Closed,CUST2586,2025-06-05 11:14:00,2025-06-06 21:36:43,2026-07-23 20:15:32,online payment portal charged twice bill,34.37861111111111
2109,2109,I was overcharged on my last bill and no one is responding.,Billing Issue,Billing,Closed,CUST8370,2025-11-14 11:07:00,2025-11-17 09:20:15,2026-07-23 20:15:32,overcharged last bill one responding,70.22083333333333
2110,2110,I was asked to pay extra money to get my work done faster.,Corruption/Bribery,Administration,Open,CUST9796,2025-05-08 07:39:00,,2026-07-23 20:15:32,asked pay extra money get work done faster,
2111,2111,No safety measures are in place despite previous warnings.,Safety Concern,Security,Resolved,CUST1104,2025-01-23 11:17:00,2025-01-29 03:36:03,2026-07-23 20:15:32,safety measures place despite previous warnings,136.3175
2112,2112,"Great job by the support team, issue resolved within a day.",,Customer Support,Resolved,CUST2453,2025-10-07 09:50:00,2025-10-08 12:52:51,2026-07-23 20:15:32,great job support team issue resolved within day,27.0475
2113,2113,I was treated very disrespectfully by the customer support agent.,,Customer Support,Resolved,CUST6847,2025-12-09 06:00:00,2025-12-11 20:24:49,2026-07-23 20:15:32,treated disrespectfully customer support agent,62.41361111111111
2114,2114,Thank you for quickly fixing the safety issue I reported earlier.,Safety Concern,Security,Open,CUST1349,2025-08-01 11:47:00,,2026-07-23 20:15:32,thank quickly fixing safety issue reported earlier,
2115,2115,There is a major leakage that has not been fixed for weeks.,Infrastructure,Maintenance,Closed,CUST4208,2025-03-06 08:14:00,2025-03-15 04:28:53,2026-07-23 20:15:32,major leakage fixed weeks,212.24805555555557
2116,2116,I was asked to pay extra money to get my work done faster.,,Administration,Closed,CUST3203,2025-03-15 09:03:00,2025-03-24 04:08:21,2026-07-23 20:15:32,asked pay extra money get work done faster,211.08916666666667
2117,2117,My bill amount doubled this month without any explanation.,Billing Issue,Billing,Closed,CUST8074,2025-06-25 13:56:00,2025-06-27 20:43:17,2026-07-23 20:15:32,bill amount doubled month without explanation,54.78805555555556
2118,2118,I was overcharged on my last bill and no one is responding.,,Billing,Resolved,CUST1575,2025-10-06 19:30:00,2025-10-08 14:35:10,2026-07-23 20:15:32,overcharged last bill one responding,43.08611111111111
2119,2119,Very unprofessional behavior from the officer on duty.,,Customer Support,In Progress,CUST2776,2025-02-25 18:10:00,,2026-07-23 20:15:32,unprofessional behavior officer duty,
2120,2120,I was treated very disrespectfully by the customer support agent.,Staff Behavior,Customer Support,Resolved,CUST6407,2025-04-17 14:45:00,2025-04-19 02:11:35,2026-07-23 20:15:32,treated disrespectfully customer support agent,35.44305555555555
2121,2121,I was asked to pay extra money to get my work done faster.,,Administration,Closed,CUST8357,2025-10-20 16:34:00,2025-10-31 04:43:03,2026-07-23 20:15:32,asked pay extra money get work done faster,252.15083333333334
2122,2122,The staff member was polite and handled my issue very well.,Staff Behavior,Customer Support,In Progress,CUST1328,2025-10-15 13:17:00,,2026-07-23 20:15:32,staff member polite handled issue well,
2123,2123,"There is a billing error, I already paid but it still shows unpaid.",Billing Issue,Billing,Closed,CUST2889,2025-06-18 15:29:00,2025-06-21 22:42:35,2026-07-23 20:15:32,billing error already paid still shows unpaid,79.22638888888889
2124,2124,No safety measures are in place despite previous warnings.,Safety Concern,Security,Closed,CUST2854,2025-11-08 17:47:00,2025-11-11 17:41:20,2026-07-23 20:15:32,safety measures place despite previous warnings,71.90555555555555
